ID,NB_SPC,HYP_v0,LOP_v0,HOD_v0,AL_v0,OL_v0,SF_v0,OT_v0,CM_v0,OO_v0,ETH_v0,LOPT_v0,HYP_v1,AL_v1,AL2_v1,OL_v1,SF_v1,OT_v1,OO_v1,BU_v1
enabled_col,F,F,F,F,F,F,F,F,F,F,F,F,T,T,T,T,T,T,T,T
168567,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168568,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168569,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168570,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168571,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168572,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168573,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168574,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168575,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168576,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
168577,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.000,0.125,0.625,0.500,0.000,0.125,0.375
168578,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.000,0.125,0.625,0.500,0.000,0.125,0.375
168579,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
168580,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
168581,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
168582,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
168583,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
168584,9,2.111,1.111,1.222,0.000,0.667,0.444,0.111,0.111,0.111,0.111,0.333,2.000,0.111,0.111,0.556,0.444,0.111,0.000,0.333
168585,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
168586,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
168587,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
168588,7,1.857,1.143,1.000,0.000,0.571,0.429,0.000,0.000,0.143,0.143,0.000,1.857,0.143,0.143,0.429,0.429,0.000,0.000,0.429
168600,6,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,1.167,0.167,0.167,0.167,0.167,0.000,0.000,0.667
168601,7,1.429,0.571,1.000,0.143,0.286,0.143,0.000,0.000,0.143,0.143,0.000,1.429,0.143,0.286,0.286,0.143,0.000,0.143,0.571
168602,6,1.500,0.667,1.000,0.000,0.333,0.167,0.000,0.000,0.167,0.167,0.000,1.500,0.000,0.167,0.333,0.167,0.000,0.167,0.667
168603,9,1.778,0.667,1.222,0.111,0.444,0.111,0.111,0.111,0.222,0.111,0.333,1.778,0.111,0.333,0.444,0.111,0.111,0.222,0.444
168604,8,1.750,1.000,1.000,0.125,0.500,0.250,0.000,0.000,0.250,0.000,0.000,1.750,0.250,0.500,0.375,0.125,0.000,0.250,0.375
168605,4,1.500,1.000,1.000,0.250,0.500,0.500,0.000,0.000,0.000,0.000,0.000,1.500,0.250,0.250,0.500,0.500,0.000,0.000,0.250
168606,5,1.400,0.800,1.000,0.200,0.400,0.400,0.000,0.000,0.000,0.200,0.000,1.400,0.400,0.400,0.200,0.200,0.000,0.000,0.400
168607,4,1.250,0.500,1.000,0.250,0.250,0.250,0.000,0.000,0.000,0.250,0.000,1.250,0.250,0.250,0.250,0.250,0.000,0.000,0.500
168608,7,1.429,0.571,1.000,0.143,0.286,0.143,0.000,0.000,0.143,0.143,0.000,1.429,0.143,0.286,0.286,0.143,0.000,0.143,0.571
168609,8,1.625,0.750,1.000,0.125,0.375,0.125,0.000,0.000,0.250,0.125,0.000,1.625,0.125,0.375,0.375,0.125,0.000,0.250,0.500
168610,9,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
168611,9,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
168612,9,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
168613,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
168614,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
168615,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
168616,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
168617,13,1.231,0.615,1.000,0.231,0.308,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.308,0.308,0.077,0.000,0.077,0.615
168618,14,1.214,0.714,1.000,0.286,0.357,0.071,0.000,0.000,0.071,0.071,0.000,1.214,0.071,0.357,0.357,0.071,0.000,0.143,0.571
168619,12,1.250,0.833,1.000,0.333,0.417,0.083,0.000,0.000,0.083,0.083,0.000,1.250,0.083,0.417,0.417,0.083,0.000,0.167,0.500
168620,12,1.250,0.833,1.000,0.333,0.417,0.083,0.000,0.000,0.083,0.083,0.000,1.250,0.083,0.417,0.417,0.083,0.000,0.167,0.500
168621,13,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.385,0.385,0.077,0.000,0.154,0.538
168622,12,1.250,0.667,1.000,0.250,0.333,0.083,0.000,0.000,0.083,0.083,0.000,1.250,0.083,0.333,0.333,0.083,0.000,0.083,0.583
168623,11,1.091,0.727,1.000,0.364,0.364,0.091,0.000,0.000,0.000,0.091,0.000,1.091,0.091,0.364,0.364,0.091,0.000,0.091,0.545
168624,11,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,1.273,0.091,0.364,0.364,0.091,0.000,0.091,0.545
168625,11,1.091,0.727,1.000,0.364,0.364,0.091,0.000,0.000,0.000,0.091,0.000,1.091,0.091,0.364,0.364,0.091,0.000,0.091,0.545
168626,11,1.091,0.727,1.000,0.364,0.364,0.091,0.000,0.000,0.000,0.091,0.000,1.091,0.091,0.364,0.364,0.091,0.000,0.091,0.545
168627,9,1.000,0.667,1.000,0.444,0.333,0.000,0.000,0.000,0.000,0.111,0.000,1.000,0.111,0.444,0.333,0.000,0.000,0.111,0.556
168628,4,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
168629,4,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
168636,4,1.250,1.000,1.000,0.250,0.500,0.250,0.000,0.000,0.000,0.250,0.000,1.250,0.000,0.250,0.500,0.250,0.000,0.250,0.500
168637,4,1.250,1.000,1.000,0.250,0.500,0.250,0.000,0.000,0.000,0.250,0.000,1.250,0.000,0.250,0.500,0.250,0.000,0.250,0.500
169311,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
169312,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
169313,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
169314,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
169315,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169316,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169317,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169318,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169319,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169320,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169321,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169322,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169323,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169324,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169325,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169326,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169327,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
169328,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.000,0.125,0.625,0.500,0.000,0.125,0.375
169329,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.000,0.125,0.625,0.500,0.000,0.125,0.375
169330,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
169331,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
169332,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
169333,8,2.000,1.000,1.250,0.000,0.625,0.500,0.125,0.125,0.000,0.125,0.375,1.875,0.000,0.000,0.625,0.500,0.125,0.000,0.375
169334,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
169335,9,2.111,1.111,1.222,0.000,0.667,0.444,0.111,0.111,0.111,0.111,0.333,2.000,0.111,0.111,0.556,0.444,0.111,0.000,0.333
169336,9,2.111,1.111,1.222,0.000,0.667,0.444,0.111,0.111,0.111,0.111,0.333,2.000,0.111,0.111,0.556,0.444,0.111,0.000,0.333
169337,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
169338,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
169339,7,1.857,1.143,1.000,0.000,0.571,0.429,0.000,0.000,0.143,0.143,0.000,1.857,0.143,0.143,0.429,0.429,0.000,0.000,0.429
169353,6,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,1.167,0.167,0.167,0.167,0.167,0.000,0.000,0.667
169354,5,1.200,0.400,1.000,0.000,0.200,0.200,0.000,0.000,0.000,0.200,0.000,1.200,0.000,0.000,0.200,0.200,0.000,0.000,0.800
169355,9,2.000,0.889,1.222,0.000,0.556,0.111,0.111,0.111,0.333,0.111,0.333,2.000,0.000,0.333,0.556,0.111,0.111,0.333,0.444
169356,7,1.857,1.143,1.000,0.143,0.571,0.286,0.000,0.000,0.286,0.000,0.000,1.857,0.286,0.571,0.429,0.143,0.000,0.286,0.286
169357,5,1.400,0.800,1.000,0.200,0.400,0.400,0.000,0.000,0.000,0.200,0.000,1.400,0.200,0.200,0.400,0.400,0.000,0.000,0.400
169358,4,1.250,0.500,1.000,0.250,0.250,0.250,0.000,0.000,0.000,0.250,0.000,1.250,0.250,0.250,0.250,0.250,0.000,0.000,0.500
169359,5,1.200,0.400,1.000,0.200,0.200,0.200,0.000,0.000,0.000,0.200,0.000,1.200,0.200,0.200,0.200,0.200,0.000,0.000,0.600
169360,7,1.429,0.571,1.000,0.143,0.286,0.143,0.000,0.000,0.143,0.143,0.000,1.429,0.143,0.286,0.286,0.143,0.000,0.143,0.571
169361,10,1.700,0.600,1.200,0.100,0.400,0.100,0.100,0.100,0.200,0.100,0.300,1.700,0.100,0.300,0.400,0.100,0.100,0.200,0.500
169362,9,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
169363,9,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
169364,9,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
169365,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
169366,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
169367,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
169368,11,1.273,0.545,1.000,0.182,0.273,0.091,0.000,0.000,0.091,0.091,0.000,1.273,0.091,0.273,0.273,0.091,0.000,0.182,0.636
169369,14,1.214,0.714,1.000,0.286,0.357,0.071,0.000,0.000,0.071,0.071,0.000,1.214,0.071,0.357,0.357,0.071,0.000,0.143,0.571
169370,13,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.385,0.385,0.077,0.000,0.154,0.538
169371,12,1.250,0.833,1.000,0.333,0.417,0.083,0.000,0.000,0.083,0.083,0.000,1.250,0.083,0.417,0.417,0.083,0.000,0.167,0.500
169372,13,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.385,0.385,0.077,0.000,0.154,0.538
169373,13,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.385,0.385,0.077,0.000,0.154,0.538
169374,13,1.231,0.615,1.000,0.231,0.308,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.308,0.308,0.077,0.000,0.077,0.615
169375,12,1.250,0.667,1.000,0.250,0.333,0.083,0.000,0.000,0.083,0.083,0.000,1.250,0.083,0.333,0.333,0.083,0.000,0.083,0.583
169376,11,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,1.273,0.091,0.364,0.364,0.091,0.000,0.091,0.545
169377,11,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,1.273,0.091,0.364,0.364,0.091,0.000,0.091,0.545
169378,12,1.083,0.667,1.000,0.333,0.333,0.083,0.000,0.000,0.000,0.083,0.000,1.083,0.083,0.333,0.333,0.083,0.000,0.083,0.583
169379,11,1.000,0.364,1.000,0.273,0.182,0.000,0.000,0.000,0.000,0.091,0.000,1.000,0.091,0.273,0.182,0.000,0.000,0.000,0.727
169380,4,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
169381,4,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
169389,4,1.250,1.000,1.000,0.250,0.500,0.250,0.000,0.000,0.000,0.250,0.000,1.250,0.000,0.250,0.500,0.250,0.000,0.250,0.500
170064,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
170065,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
170066,9,1.889,1.111,1.000,0.000,0.556,0.444,0.000,0.000,0.111,0.111,0.000,1.778,0.111,0.111,0.444,0.444,0.000,0.000,0.444
170067,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
170068,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170069,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170070,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170071,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170072,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170073,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170074,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170075,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170076,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170077,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170078,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170079,10,2.000,1.200,1.000,0.000,0.600,0.400,0.000,0.000,0.200,0.100,0.000,1.900,0.100,0.200,0.500,0.400,0.000,0.100,0.400
170080,9,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,2.000,0.111,0.222,0.556,0.444,0.000,0.111,0.333
170081,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.000,0.125,0.625,0.500,0.000,0.125,0.375
170082,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.000,0.125,0.625,0.500,0.000,0.125,0.375
170083,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
170084,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
170085,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
170086,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
170087,9,2.111,1.111,1.222,0.000,0.667,0.444,0.111,0.111,0.111,0.111,0.333,2.000,0.111,0.111,0.556,0.444,0.111,0.000,0.333
170088,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
170089,9,2.111,1.111,1.222,0.000,0.667,0.444,0.111,0.111,0.111,0.111,0.333,2.000,0.111,0.111,0.556,0.444,0.111,0.000,0.333
170090,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
170091,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
170092,8,2.000,1.250,1.000,0.000,0.625,0.500,0.000,0.000,0.125,0.125,0.000,1.875,0.125,0.125,0.500,0.500,0.000,0.000,0.375
170108,6,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,1.167,0.167,0.167,0.167,0.167,0.000,0.000,0.667
170109,10,1.900,0.800,1.200,0.100,0.500,0.100,0.100,0.100,0.300,0.100,0.300,1.900,0.100,0.400,0.500,0.100,0.100,0.300,0.400
170110,8,1.500,0.750,1.000,0.125,0.375,0.250,0.000,0.000,0.125,0.125,0.000,1.500,0.250,0.375,0.250,0.125,0.000,0.125,0.500
170111,4,1.500,1.000,1.000,0.250,0.500,0.500,0.000,0.000,0.000,0.000,0.000,1.500,0.250,0.250,0.500,0.500,0.000,0.000,0.250
170112,8,1.625,0.500,1.250,0.125,0.375,0.125,0.125,0.125,0.125,0.125,0.375,1.625,0.125,0.250,0.375,0.125,0.125,0.125,0.500
170113,6,1.500,0.667,1.000,0.167,0.333,0.167,0.000,0.000,0.167,0.000,0.000,1.500,0.167,0.333,0.333,0.167,0.000,0.167,0.500
170114,9,1.556,0.444,1.222,0.111,0.333,0.111,0.111,0.111,0.111,0.111,0.333,1.556,0.111,0.222,0.333,0.111,0.111,0.111,0.556
170115,10,1.700,0.600,1.200,0.100,0.400,0.100,0.100,0.100,0.200,0.100,0.300,1.700,0.100,0.300,0.400,0.100,0.100,0.200,0.500
170116,9,1.556,0.667,1.000,0.111,0.333,0.111,0.000,0.000,0.222,0.111,0.000,1.556,0.111,0.333,0.333,0.111,0.000,0.222,0.556
170117,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
170118,11,1.455,0.545,1.000,0.091,0.273,0.091,0.000,0.000,0.182,0.091,0.000,1.455,0.091,0.273,0.273,0.091,0.000,0.182,0.636
170119,10,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,1.500,0.100,0.300,0.300,0.100,0.000,0.200,0.600
170120,11,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,1.455,0.091,0.364,0.364,0.091,0.000,0.273,0.545
170121,10,1.300,0.600,1.000,0.200,0.300,0.100,0.000,0.000,0.100,0.100,0.000,1.300,0.100,0.300,0.300,0.100,0.000,0.200,0.600
170122,11,1.273,0.545,1.000,0.182,0.273,0.091,0.000,0.000,0.091,0.091,0.000,1.273,0.091,0.273,0.273,0.091,0.000,0.182,0.636
170123,13,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.385,0.385,0.077,0.000,0.154,0.538
170124,13,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.385,0.385,0.077,0.000,0.154,0.538
170125,11,1.273,0.545,1.000,0.182,0.273,0.091,0.000,0.000,0.091,0.091,0.000,1.273,0.091,0.273,0.273,0.091,0.000,0.182,0.636
170126,13,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.385,0.385,0.077,0.000,0.154,0.538
170127,13,1.231,0.769,1.000,0.308,0.385,0.077,0.000,0.000,0.077,0.077,0.000,1.231,0.077,0.385,0.385,0.077,0.000,0.154,0.538
170128,13,1.385,0.769,1.000,0.231,0.385,0.154,0.000,0.077,0.077,0.077,0.000,1.385,0.077,0.308,0.385,0.154,0.000,0.077,0.538
170129,11,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,1.273,0.091,0.364,0.364,0.091,0.000,0.091,0.545
170130,11,1.273,0.727,1.000,0.273,0.364,0.091,0.000,0.000,0.091,0.091,0.000,1.273,0.091,0.364,0.364,0.091,0.000,0.091,0.545
170131,12,1.250,0.833,1.000,0.333,0.417,0.083,0.000,0.000,0.083,0.083,0.000,1.250,0.083,0.417,0.417,0.083,0.000,0.167,0.500
170132,12,1.083,0.667,1.000,0.333,0.333,0.083,0.000,0.000,0.000,0.083,0.000,1.083,0.083,0.333,0.333,0.083,0.000,0.083,0.583
170133,5,1.000,0.000,1.000,0.200,0.000,0.000,0.000,0.000,0.000,0.200,0.000,1.000,0.200,0.200,0.000,0.000,0.000,0.000,0.800
170143,3,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,1.333,0.000,0.000,0.333,0.333,0.000,0.000,0.667
170820,7,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,1.714,0.000,0.000,0.571,0.571,0.000,0.000,0.429
